# WVR data file, version 2017-12-05
#As Scanning Observation 
#
TIME TIMEWVR CH0C CH0A CH0H CH0B CH1C CH1A CH1H CH1B CH2C CH2A CH2H CH2B CH3C CH3A CH3H CH3B EL AZ
2025-01-01T02:01:46.428223 103.680000305 0 61375 0 0 0 61029 0 0 0 49565 0 0 0 46034 0 0 55.0 123.975
2025-01-01T02:01:46.471971 103.727996826 0 0 69976 0 0 0 74848 0 0 0 63813 0 0 0 58684 0 55.0 124.575
2025-01-01T02:01:46.521168 103.776000977 0 0 0 61369 0 0 0 61033 0 0 0 49567 0 0 0 45992 55.0 125.175
2025-01-01T02:01:46.570360 103.823997498 66449 0 0 0 70736 0 0 0 60143 0 0 0 55560 0 0 0 55.0 125.775
2025-01-01T02:01:46.619601 103.872001648 0 61357 0 0 0 61037 0 0 0 49555 0 0 0 46025 0 0 55.0 126.375
2025-01-01T02:01:46.668782 103.919998169 0 0 69951 0 0 0 74824 0 0 0 63787 0 0 0 58665 0 55.0 126.9
2025-01-01T02:01:46.712222 103.968002319 0 0 0 61372 0 0 0 61030 0 0 0 49544 0 0 0 45998 55.0 127.5
2025-01-01T02:01:46.761432 104.01599884 66419 0 0 0 70700 0 0 0 60128 0 0 0 55551 0 0 0 55.0 128.1
2025-01-01T02:01:46.810650 104.064002991 0 61350 0 0 0 61023 0 0 0 49541 0 0 0 46018 0 0 55.0 128.7
2025-01-01T02:01:46.859849 104.111999512 0 0 69944 0 0 0 74853 0 0 0 63780 0 0 0 58688 0 55.0 129.225
2025-01-01T02:01:46.903293 104.160003662 0 0 0 61372 0 0 0 61027 0 0 0 49548 0 0 0 46006 55.0 129.825
2025-01-01T02:01:46.952455 104.208000183 66442 0 0 0 70711 0 0 0 60125 0 0 0 55576 0 0 0 55.0 130.425
2025-01-01T02:01:47.001659 104.255996704 0 61352 0 0 0 61032 0 0 0 49549 0 0 0 46063 0 0 55.0 131.025
2025-01-01T02:01:47.082518 104.304000854 0 0 69954 0 0 0 74839 0 0 0 63794 0 0 0 58672 0 55.0 131.7
2025-01-01T02:01:47.105872 104.351997375 0 0 0 61365 0 0 0 61012 0 0 0 49534 0 0 0 45989 55.0 132.15
2025-01-01T02:01:47.143582 104.400001526 66448 0 0 0 70717 0 0 0 60150 0 0 0 55567 0 0 0 55.0 132.75
2025-01-01T02:01:47.192721 104.447998047 0 61380 0 0 0 61024 0 0 0 49549 0 0 0 46018 0 0 55.0 133.35
2025-01-01T02:01:47.241939 104.496002197 0 0 69952 0 0 0 74836 0 0 0 63792 0 0 0 58685 0 55.0 133.95
2025-01-01T02:01:47.291288 104.543998718 0 0 0 61342 0 0 0 61019 0 0 0 49553 0 0 0 46004 55.0 134.55
2025-01-01T02:01:47.340359 104.592002869 66451 0 0 0 70722 0 0 0 60142 0 0 0 55569 0 0 0 55.0 135.075
2025-01-01T02:01:47.383814 104.63999939 0 61383 0 0 0 61024 0 0 0 49541 0 0 0 46014 0 0 55.0 135.675
2025-01-01T02:01:47.432979 104.68800354 0 0 69948 0 0 0 74841 0 0 0 63793 0 0 0 58682 0 55.0 136.275
2025-01-01T02:01:47.482193 104.736000061 0 0 0 61365 0 0 0 61029 0 0 0 49561 0 0 0 46025 55.0 136.875
2025-01-01T02:01:47.531439 104.783996582 66443 0 0 0 70735 0 0 0 60161 0 0 0 55577 0 0 0 55.0 137.475
2025-01-01T02:01:47.580582 104.832000732 0 61352 0 0 0 61017 0 0 0 49546 0 0 0 46019 0 0 55.0 138.0
2025-01-01T02:01:47.624052 104.879997253 0 0 69996 0 0 0 74884 0 0 0 63812 0 0 0 58709 0 55.0 138.6
2025-01-01T02:01:47.673247 104.928001404 0 0 0 61369 0 0 0 61028 0 0 0 49542 0 0 0 45998 55.0 139.2
2025-01-01T02:01:47.722479 104.975997925 66432 0 0 0 70723 0 0 0 60121 0 0 0 55538 0 0 0 55.0 139.8
2025-01-01T02:01:47.771695 105.024002075 0 61358 0 0 0 61040 0 0 0 49554 0 0 0 46040 0 0 55.0 140.325
2025-01-01T02:01:47.816012 105.071998596 0 0 69945 0 0 0 74844 0 0 0 63810 0 0 0 58683 0 55.0 140.925
2025-01-01T02:01:47.865497 105.120002747 0 0 0 61356 0 0 0 61039 0 0 0 49564 0 0 0 46008 55.0 141.525
2025-01-01T02:01:47.914445 105.167999268 66415 0 0 0 70717 0 0 0 60136 0 0 0 55565 0 0 0 55.0 142.125
2025-01-01T02:01:47.963604 105.216003418 0 61370 0 0 0 61042 0 0 0 49550 0 0 0 46031 0 0 55.0 142.725
2025-01-01T02:01:48.044050 105.263999939 0 0 69966 0 0 0 74875 0 0 0 63817 0 0 0 58682 0 55.0 143.4
2025-01-01T02:01:48.067795 105.31199646 0 0 0 61374 0 0 0 61051 0 0 0 49565 0 0 0 46002 55.0 143.85
2025-01-01T02:01:48.105444 105.36000061 66423 0 0 0 70720 0 0 0 60148 0 0 0 55563 0 0 0 55.0 144.45
2025-01-01T02:01:48.154729 105.407997131 0 61389 0 0 0 61042 0 0 0 49557 0 0 0 46034 0 0 55.0 145.05
2025-01-01T02:01:48.203849 105.456001282 0 0 69975 0 0 0 74852 0 0 0 63806 0 0 0 58674 0 55.0 145.575
2025-01-01T02:01:48.247295 105.503997803 0 0 0 61377 0 0 0 61036 0 0 0 49550 0 0 0 46014 55.0 146.175
2025-01-01T02:01:48.296484 105.552001953 66453 0 0 0 70741 0 0 0 60157 0 0 0 55582 0 0 0 55.0 146.775
2025-01-01T02:01:48.345648 105.599998474 0 61388 0 0 0 61037 0 0 0 49565 0 0 0 46033 0 0 55.0 147.375
2025-01-01T02:01:48.394875 105.648002625 0 0 69940 0 0 0 74837 0 0 0 63806 0 0 0 58674 0 55.0 147.975
2025-01-01T02:01:48.444076 105.695999146 0 0 0 61366 0 0 0 61029 0 0 0 49538 0 0 0 45998 55.0 148.5
2025-01-01T02:01:48.487733 105.744003296 66436 0 0 0 70716 0 0 0 60146 0 0 0 55549 0 0 0 55.0 149.1
2025-01-01T02:01:48.536707 105.791999817 0 61361 0 0 0 61044 0 0 0 49564 0 0 0 46031 0 0 55.0 149.7
2025-01-01T02:01:48.585879 105.839996338 0 0 69962 0 0 0 74871 0 0 0 63802 0 0 0 58671 0 55.0 150.3
2025-01-01T02:01:48.635108 105.888000488 0 0 0 61376 0 0 0 61037 0 0 0 49541 0 0 0 46008 55.0 150.9
2025-01-01T02:01:48.684316 105.935997009 66423 0 0 0 70723 0 0 0 60135 0 0 0 55545 0 0 0 55.0 151.425
2025-01-01T02:01:48.727763 105.98400116 0 61367 0 0 0 61037 0 0 0 49564 0 0 0 46009 0 0 55.0 152.025
2025-01-01T02:01:48.777233 106.031997681 0 0 69941 0 0 0 74832 0 0 0 63782 0 0 0 58639 0 55.0 152.625
2025-01-01T02:01:48.826470 106.080001831 0 0 0 61355 0 0 0 61016 0 0 0 49543 0 0 0 45981 55.0 153.225
2025-01-01T02:01:48.875721 106.127998352 66450 0 0 0 70740 0 0 0 60152 0 0 0 55559 0 0 0 55.0 153.825
2025-01-01T02:01:48.924849 106.176002502 0 61374 0 0 0 61033 0 0 0 49537 0 0 0 46020 0 0 55.0 154.35
2025-01-01T02:01:48.999817 106.223999023 0 0 69952 0 0 0 74848 0 0 0 63797 0 0 0 58666 0 55.0 155.025
2025-01-01T02:01:49.023289 106.272003174 0 0 0 61384 0 0 0 61036 0 0 0 49552 0 0 0 45996 55.0 155.55
2025-01-01T02:01:49.066697 106.319999695 66443 0 0 0 70732 0 0 0 60136 0 0 0 55553 0 0 0 55.0 156.15
2025-01-01T02:01:49.115895 106.367996216 0 61354 0 0 0 61049 0 0 0 49555 0 0 0 46034 0 0 55.0 156.675
2025-01-01T02:01:49.159927 106.416000366 0 0 69946 0 0 0 74857 0 0 0 63813 0 0 0 58699 0 55.0 157.275
2025-01-01T02:01:49.209131 106.463996887 0 0 0 61370 0 0 0 61054 0 0 0 49583 0 0 0 46033 55.0 157.875
2025-01-01T02:01:49.258358 106.512001038 66425 0 0 0 70722 0 0 0 60161 0 0 0 55574 0 0 0 55.0 158.475
2025-01-01T02:01:49.307597 106.559997559 0 61367 0 0 0 61039 0 0 0 49572 0 0 0 46062 0 0 55.0 159.075
2025-01-01T02:01:49.356766 106.608001709 0 0 69945 0 0 0 74835 0 0 0 63797 0 0 0 58673 0 55.0 159.6
2025-01-01T02:01:49.400222 106.65599823 0 0 0 61379 0 0 0 61057 0 0 0 49558 0 0 0 46028 55.0 160.2
2025-01-01T02:01:49.449446 106.70400238 66445 0 0 0 70736 0 0 0 60149 0 0 0 55590 0 0 0 55.0 160.8
2025-01-01T02:01:49.498673 106.751998901 0 61376 0 0 0 61037 0 0 0 49557 0 0 0 46025 0 0 55.0 161.4
2025-01-01T02:01:49.547855 106.800003052 0 0 69947 0 0 0 74846 0 0 0 63789 0 0 0 58675 0 55.0 161.925
2025-01-01T02:01:49.591314 106.847999573 0 0 0 61381 0 0 0 61041 0 0 0 49557 0 0 0 46016 55.0 162.525
2025-01-01T02:01:49.640503 106.896003723 66441 0 0 0 70725 0 0 0 60136 0 0 0 55571 0 0 0 55.0 163.125
2025-01-01T02:01:49.689829 106.944000244 0 61394 0 0 0 61057 0 0 0 49572 0 0 0 46042 0 0 55.0 163.725
2025-01-01T02:01:49.738883 106.991996765 0 0 69966 0 0 0 74848 0 0 0 63809 0 0 0 58673 0 55.0 164.325
2025-01-01T02:01:49.788093 107.040000916 0 0 0 61395 0 0 0 61061 0 0 0 49568 0 0 0 46032 55.0 164.85
2025-01-01T02:01:49.831576 107.087997437 66436 0 0 0 70722 0 0 0 60155 0 0 0 55561 0 0 0 55.0 165.45
2025-01-01T02:01:49.880749 107.136001587 0 61367 0 0 0 61036 0 0 0 49557 0 0 0 46025 0 0 55.0 166.05
2025-01-01T02:01:49.961221 107.183998108 0 0 69972 0 0 0 74866 0 0 0 63798 0 0 0 58710 0 55.0 166.725
2025-01-01T02:01:49.984939 107.232002258 0 0 0 61379 0 0 0 61038 0 0 0 49562 0 0 0 46027 55.0 167.25
2025-01-01T02:01:50.028369 107.279998779 66432 0 0 0 70712 0 0 0 60142 0 0 0 55566 0 0 0 55.0 167.775
2025-01-01T02:01:50.071911 107.32800293 0 61384 0 0 0 61040 0 0 0 49558 0 0 0 46034 0 0 55.0 168.375
2025-01-01T02:01:50.121273 107.375999451 0 0 69955 0 0 0 74836 0 0 0 63805 0 0 0 58676 0 55.0 168.975
2025-01-01T02:01:50.170496 107.424003601 0 0 0 61388 0 0 0 61059 0 0 0 49572 0 0 0 46041 55.0 169.575
2025-01-01T02:01:50.219783 107.472000122 66433 0 0 0 70705 0 0 0 60128 0 0 0 55554 0 0 0 55.0 170.1
2025-01-01T02:01:50.263153 107.519996643 0 61372 0 0 0 61050 0 0 0 49561 0 0 0 46033 0 0 55.0 170.7
2025-01-01T02:01:50.312618 107.568000793 0 0 69950 0 0 0 74843 0 0 0 63796 0 0 0 58669 0 55.0 171.3
2025-01-01T02:01:50.361834 107.615997314 0 0 0 61387 0 0 0 61050 0 0 0 49573 0 0 0 46023 55.0 171.9
2025-01-01T02:01:50.411051 107.664001465 66415 0 0 0 70696 0 0 0 60127 0 0 0 55555 0 0 0 55.0 172.5
2025-01-01T02:01:50.460272 107.711997986 0 61379 0 0 0 61040 0 0 0 49567 0 0 0 46034 0 0 55.0 173.025
2025-01-01T02:01:50.503700 107.760002136 0 0 69958 0 0 0 74866 0 0 0 63813 0 0 0 58697 0 55.0 173.625
2025-01-01T02:01:50.552868 107.807998657 0 0 0 61395 0 0 0 61060 0 0 0 49576 0 0 0 46025 55.0 174.225
2025-01-01T02:01:50.602083 107.856002808 66436 0 0 0 70744 0 0 0 60151 0 0 0 55570 0 0 0 55.0 174.825
2025-01-01T02:01:50.651334 107.903999329 0 61404 0 0 0 61051 0 0 0 49569 0 0 0 46049 0 0 55.0 175.425
2025-01-01T02:01:50.700494 107.952003479 0 0 69975 0 0 0 74853 0 0 0 63806 0 0 0 58676 0 55.0 175.95
2025-01-01T02:01:50.743961 108.0 0 0 0 61403 0 0 0 61061 0 0 0 49577 0 0 0 46023 55.0 176.55
2025-01-01T02:01:50.793195 108.047996521 66455 0 0 0 70743 0 0 0 60178 0 0 0 55591 0 0 0 55.0 177.15
2025-01-01T02:01:50.842368 108.096000671 0 61400 0 0 0 61060 0 0 0 49572 0 0 0 46058 0 0 55.0 177.75
2025-01-01T02:01:50.924145 108.143997192 0 0 69965 0 0 0 74868 0 0 0 63811 0 0 0 58703 0 55.0 178.425
2025-01-01T02:01:50.946544 108.192001343 0 0 0 61407 0 0 0 61074 0 0 0 49590 0 0 0 46048 55.0 178.875
2025-01-01T02:01:50.984222 108.239997864 66458 0 0 0 70754 0 0 0 60143 0 0 0 55582 0 0 0 55.0 179.475
2025-01-01T02:01:51.033416 108.288002014 0 61419 0 0 0 61085 0 0 0 49586 0 0 0 46074 0 0 55.0 180.075
2025-01-01T02:01:51.082620 108.335998535 0 0 69972 0 0 0 74879 0 0 0 63816 0 0 0 58714 0 55.0 180.675
2025-01-01T02:01:51.131794 108.384002686 0 0 0 61400 0 0 0 61067 0 0 0 49567 0 0 0 46033 55.0 181.275
2025-01-01T02:01:51.181015 108.431999207 66472 0 0 0 70730 0 0 0 60151 0 0 0 55592 0 0 0 55.0 181.8
2025-01-01T02:01:51.224459 108.480003357 0 61421 0 0 0 61073 0 0 0 49575 0 0 0 46056 0 0 55.0 182.4
2025-01-01T02:01:51.273678 108.527999878 0 0 69984 0 0 0 74895 0 0 0 63836 0 0 0 58693 0 55.0 183.0
2025-01-01T02:01:51.322884 108.575996399 0 0 0 61404 0 0 0 61097 0 0 0 49577 0 0 0 46049 55.0 183.6
2025-01-01T02:01:51.372083 108.624000549 66422 0 0 0 70746 0 0 0 60144 0 0 0 55582 0 0 0 55.0 184.125
2025-01-01T02:01:51.415569 108.67199707 0 61414 0 0 0 61082 0 0 0 49591 0 0 0 46071 0 0 55.0 184.725
2025-01-01T02:01:51.464726 108.720001221 0 0 69968 0 0 0 74850 0 0 0 63810 0 0 0 58697 0 55.0 185.325
2025-01-01T02:01:51.513912 108.767997742 0 0 0 61410 0 0 0 61093 0 0 0 49589 0 0 0 46042 55.0 185.925
2025-01-01T02:01:51.563116 108.816001892 66441 0 0 0 70730 0 0 0 60141 0 0 0 55560 0 0 0 55.0 186.525
2025-01-01T02:01:51.612352 108.863998413 0 61411 0 0 0 61077 0 0 0 49588 0 0 0 46051 0 0 55.0 187.05
2025-01-01T02:01:51.656064 108.912002563 0 0 69962 0 0 0 74863 0 0 0 63815 0 0 0 58679 0 55.0 187.65
2025-01-01T02:01:51.705242 108.959999084 0 0 0 61398 0 0 0 61063 0 0 0 49559 0 0 0 46026 55.0 188.25
2025-01-01T02:01:51.754448 109.008003235 66455 0 0 0 70731 0 0 0 60155 0 0 0 55581 0 0 0 55.0 188.85
2025-01-01T02:01:51.803724 109.055999756 0 61425 0 0 0 61082 0 0 0 49586 0 0 0 46053 0 0 55.0 189.375
2025-01-01T02:01:51.879122 109.103996277 0 0 69962 0 0 0 74863 0 0 0 63789 0 0 0 58685 0 55.0 190.05
2025-01-01T02:01:51.902708 109.152000427 0 0 0 61405 0 0 0 61099 0 0 0 49596 0 0 0 46043 55.0 190.575
2025-01-01T02:01:51.946120 109.199996948 66452 0 0 0 70750 0 0 0 60143 0 0 0 55566 0 0 0 55.0 191.175
2025-01-01T02:01:51.995385 109.248001099 0 61405 0 0 0 61088 0 0 0 49581 0 0 0 46060 0 0 55.0 191.775
2025-01-01T02:01:52.044628 109.29599762 0 0 69958 0 0 0 74862 0 0 0 63804 0 0 0 58699 0 55.0 192.3
2025-01-01T02:01:52.088116 109.34400177 0 0 0 61410 0 0 0 61087 0 0 0 49601 0 0 0 46081 55.0 192.9
2025-01-01T02:01:52.137192 109.391998291 66447 0 0 0 70742 0 0 0 60147 0 0 0 55580 0 0 0 55.0 193.5
2025-01-01T02:01:52.186412 109.440002441 0 61410 0 0 0 61116 0 0 0 49601 0 0 0 46088 0 0 55.0 194.1
2025-01-01T02:01:52.235658 109.487998962 0 0 69956 0 0 0 74868 0 0 0 63805 0 0 0 58695 0 55.0 194.625
2025-01-01T02:01:52.279044 109.536003113 0 0 0 61393 0 0 0 61100 0 0 0 49587 0 0 0 46038 55.0 195.225
2025-01-01T02:01:52.328267 109.583999634 66432 0 0 0 70740 0 0 0 60143 0 0 0 55593 0 0 0 55.0 195.825
2025-01-01T02:01:52.377448 109.632003784 0 61426 0 0 0 61085 0 0 0 49602 0 0 0 46085 0 0 55.0 196.425
2025-01-01T02:01:52.426683 109.680000305 0 0 69966 0 0 0 74868 0 0 0 63807 0 0 0 58679 0 55.0 197.025
2025-01-01T02:01:52.475886 109.727996826 0 0 0 61399 0 0 0 61056 0 0 0 49574 0 0 0 46052 55.0 197.55
2025-01-01T02:01:52.519328 109.776000977 66438 0 0 0 70724 0 0 0 60126 0 0 0 55569 0 0 0 55.0 198.15
2025-01-01T02:01:52.568497 109.823997498 0 61421 0 0 0 61078 0 0 0 49580 0 0 0 46063 0 0 55.0 198.75
2025-01-01T02:01:52.618010 109.872001648 0 0 69959 0 0 0 74842 0 0 0 63791 0 0 0 58680 0 55.0 199.35
2025-01-01T02:01:52.667198 109.919998169 0 0 0 61402 0 0 0 61071 0 0 0 49574 0 0 0 46039 55.0 199.95
2025-01-01T02:01:52.716382 109.968002319 66440 0 0 0 70727 0 0 0 60159 0 0 0 55595 0 0 0 55.0 200.475
2025-01-01T02:01:52.759820 110.01599884 0 61432 0 0 0 61105 0 0 0 49597 0 0 0 46092 0 0 55.0 201.075
2025-01-01T02:01:52.840799 110.064002991 0 0 69939 0 0 0 74866 0 0 0 63798 0 0 0 58683 0 55.0 201.75
2025-01-01T02:01:52.864604 110.111999512 0 0 0 61423 0 0 0 61083 0 0 0 49590 0 0 0 46030 55.0 202.275
2025-01-01T02:01:52.907738 110.160003662 66440 0 0 0 70731 0 0 0 60155 0 0 0 55576 0 0 0 55.0 202.875
2025-01-01T02:01:52.956930 110.208000183 0 61411 0 0 0 61093 0 0 0 49575 0 0 0 46050 0 0 55.0 203.4
2025-01-01T02:01:53.000368 110.255996704 0 0 69959 0 0 0 74871 0 0 0 63790 0 0 0 58684 0 55.0 204.0
2025-01-01T02:01:53.049584 110.304000854 0 0 0 61405 0 0 0 61094 0 0 0 49592 0 0 0 46050 55.0 204.6
2025-01-01T02:01:53.098791 110.351997375 66415 0 0 0 70734 0 0 0 60119 0 0 0 55589 0 0 0 55.0 205.2
2025-01-01T02:01:53.148017 110.400001526 0 61410 0 0 0 61091 0 0 0 49586 0 0 0 46074 0 0 55.0 205.725
2025-01-01T02:01:53.192057 110.447998047 0 0 69949 0 0 0 74846 0 0 0 63784 0 0 0 58680 0 55.0 206.325
2025-01-01T02:01:53.241268 110.496002197 0 0 0 61415 0 0 0 61085 0 0 0 49579 0 0 0 46029 55.0 206.925
2025-01-01T02:01:53.290614 110.543998718 66426 0 0 0 70725 0 0 0 60137 0 0 0 55558 0 0 0 55.0 207.525
2025-01-01T02:01:53.339696 110.592002869 0 61418 0 0 0 61093 0 0 0 49584 0 0 0 46055 0 0 55.0 208.125
2025-01-01T02:01:53.388902 110.63999939 0 0 69955 0 0 0 74875 0 0 0 63799 0 0 0 58709 0 55.0 208.65
2025-01-01T02:01:53.432338 110.68800354 0 0 0 61407 0 0 0 61092 0 0 0 49588 0 0 0 46066 55.0 209.25
2025-01-01T02:01:53.481517 110.736000061 66425 0 0 0 70726 0 0 0 60134 0 0 0 55578 0 0 0 55.0 209.85
2025-01-01T02:01:53.530736 110.783996582 0 61419 0 0 0 61084 0 0 0 49576 0 0 0 46080 0 0 55.0 210.45
2025-01-01T02:01:53.579957 110.832000732 0 0 69961 0 0 0 74855 0 0 0 63785 0 0 0 58662 0 55.0 210.975
2025-01-01T02:01:53.623435 110.879997253 0 0 0 61412 0 0 0 61073 0 0 0 49575 0 0 0 46025 55.0 211.575
2025-01-01T02:01:53.672556 110.928001404 66436 0 0 0 70718 0 0 0 60125 0 0 0 55560 0 0 0 55.0 212.175
2025-01-01T02:01:53.721779 110.975997925 0 61383 0 0 0 61088 0 0 0 49580 0 0 0 46052 0 0 55.0 212.775
2025-01-01T02:01:53.802615 111.024002075 0 0 69964 0 0 0 74845 0 0 0 63781 0 0 0 58666 0 55.0 213.45
2025-01-01T02:01:53.826024 111.071998596 0 0 0 61394 0 0 0 61075 0 0 0 49584 0 0 0 46037 55.0 213.9
2025-01-01T02:01:53.863919 111.120002747 66426 0 0 0 70694 0 0 0 60122 0 0 0 55531 0 0 0 55.0 214.5
2025-01-01T02:01:53.912885 111.167999268 0 61412 0 0 0 61071 0 0 0 49583 0 0 0 46045 0 0 55.0 215.1
2025-01-01T02:01:53.962121 111.216003418 0 0 69955 0 0 0 74836 0 0 0 63796 0 0 0 58676 0 55.0 215.7
2025-01-01T02:01:54.011294 111.263999939 0 0 0 61396 0 0 0 61067 0 0 0 49594 0 0 0 46041 55.0 216.3
2025-01-01T02:01:54.060502 111.31199646 66419 0 0 0 70695 0 0 0 60119 0 0 0 55572 0 0 0 55.0 216.825
2025-01-01T02:01:54.103893 111.36000061 0 61396 0 0 0 61081 0 0 0 49589 0 0 0 46061 0 0 55.0 217.425
2025-01-01T02:01:54.153420 111.407997131 0 0 69920 0 0 0 74825 0 0 0 63785 0 0 0 58671 0 55.0 218.025
2025-01-01T02:01:54.202637 111.456001282 0 0 0 61402 0 0 0 61074 0 0 0 49585 0 0 0 46032 55.0 218.625
2025-01-01T02:01:54.251853 111.503997803 66402 0 0 0 70706 0 0 0 60140 0 0 0 55554 0 0 0 55.0 219.15
2025-01-01T02:01:54.295320 111.552001953 0 61388 0 0 0 61074 0 0 0 49588 0 0 0 46050 0 0 55.0 219.75
2025-01-01T02:01:54.344489 111.599998474 0 0 69937 0 0 0 74851 0 0 0 63805 0 0 0 58683 0 55.0 220.35
2025-01-01T02:01:54.393691 111.648002625 0 0 0 61394 0 0 0 61096 0 0 0 49603 0 0 0 46069 55.0 220.95
2025-01-01T02:01:54.442906 111.695999146 66442 0 0 0 70700 0 0 0 60135 0 0 0 55569 0 0 0 55.0 221.55
2025-01-01T02:01:54.492231 111.744003296 0 61410 0 0 0 61107 0 0 0 49605 0 0 0 46083 0 0 55.0 222.075
2025-01-01T02:01:54.536118 111.791999817 0 0 69943 0 0 0 74844 0 0 0 63792 0 0 0 58676 0 55.0 222.675
2025-01-01T02:01:54.585346 111.839996338 0 0 0 61402 0 0 0 61076 0 0 0 49602 0 0 0 46061 55.0 223.275
2025-01-01T02:01:54.634574 111.888000488 66444 0 0 0 70716 0 0 0 60151 0 0 0 55580 0 0 0 55.0 223.875
2025-01-01T02:01:54.683776 111.935997009 0 61405 0 0 0 61079 0 0 0 49595 0 0 0 46083 0 0 55.0 224.475
2025-01-01T02:01:54.764893 111.98400116 0 0 69943 0 0 0 74858 0 0 0 63789 0 0 0 58703 0 55.0 225.15
2025-01-01T02:01:54.788001 112.031997681 0 0 0 61408 0 0 0 61092 0 0 0 49597 0 0 0 46054 55.0 225.6
2025-01-01T02:01:54.825662 112.080001831 66434 0 0 0 70702 0 0 0 60135 0 0 0 55582 0 0 0 55.0 226.2
2025-01-01T02:01:54.874837 112.127998352 0 61400 0 0 0 61066 0 0 0 49598 0 0 0 46059 0 0 55.0 226.8
2025-01-01T02:01:54.924046 112.176002502 0 0 69948 0 0 0 74833 0 0 0 63788 0 0 0 58678 0 55.0 227.325
2025-01-01T02:01:54.967542 112.223999023 0 0 0 61389 0 0 0 61075 0 0 0 49601 0 0 0 46068 55.0 227.925
2025-01-01T02:01:55.016684 112.272003174 66437 0 0 0 70717 0 0 0 60128 0 0 0 55550 0 0 0 55.0 228.525
2025-01-01T02:01:55.065848 112.319999695 0 61408 0 0 0 61062 0 0 0 49587 0 0 0 46058 0 0 55.0 229.125
2025-01-01T02:01:55.115082 112.367996216 0 0 69932 0 0 0 74840 0 0 0 63792 0 0 0 58654 0 55.0 229.725
2025-01-01T02:01:55.164308 112.416000366 0 0 0 61383 0 0 0 61075 0 0 0 49583 0 0 0 46037 55.0 230.25
2025-01-01T02:01:55.207744 112.463996887 66419 0 0 0 70703 0 0 0 60133 0 0 0 55551 0 0 0 55.0 230.85
2025-01-01T02:01:55.257241 112.512001038 0 61367 0 0 0 61060 0 0 0 49578 0 0 0 46051 0 0 55.0 231.45
2025-01-01T02:01:55.306448 112.559997559 0 0 69926 0 0 0 74823 0 0 0 63777 0 0 0 58653 0 55.0 232.05
2025-01-01T02:01:55.355678 112.608001709 0 0 0 61386 0 0 0 61073 0 0 0 49604 0 0 0 46046 55.0 232.65
2025-01-01T02:01:55.405153 112.65599823 66404 0 0 0 70711 0 0 0 60134 0 0 0 55551 0 0 0 55.0 233.175
2025-01-01T02:01:55.448556 112.70400238 0 61390 0 0 0 61072 0 0 0 49593 0 0 0 46066 0 0 55.0 233.775
2025-01-01T02:01:55.497747 112.751998901 0 0 69948 0 0 0 74822 0 0 0 63791 0 0 0 58677 0 55.0 234.375
2025-01-01T02:01:55.546987 112.800003052 0 0 0 61395 0 0 0 61069 0 0 0 49593 0 0 0 46058 55.0 234.975
2025-01-01T02:01:55.596458 112.847999573 66415 0 0 0 70716 0 0 0 60153 0 0 0 55575 0 0 0 55.0 235.5
2025-01-01T02:01:55.641124 112.896003723 0 61379 0 0 0 61078 0 0 0 49604 0 0 0 46087 0 0 55.0 236.1
2025-01-01T02:01:55.722026 112.944000244 0 0 69943 0 0 0 74840 0 0 0 63780 0 0 0 58675 0 55.0 236.775
2025-01-01T02:01:55.745299 112.991996765 0 0 0 61405 0 0 0 61093 0 0 0 49613 0 0 0 46085 55.0 237.225
2025-01-01T02:01:55.783279 113.040000916 66432 0 0 0 70725 0 0 0 60134 0 0 0 55564 0 0 0 55.0 237.825
2025-01-01T02:01:55.832434 113.087997437 0 61400 0 0 0 61105 0 0 0 49614 0 0 0 46082 0 0 55.0 238.425
2025-01-01T02:01:55.881942 113.136001587 0 0 69941 0 0 0 74843 0 0 0 63795 0 0 0 58667 0 55.0 239.025
2025-01-01T02:01:55.931229 113.183998108 0 0 0 61376 0 0 0 61091 0 0 0 49592 0 0 0 46050 55.0 239.625
2025-01-01T02:01:55.980360 113.232002258 66433 0 0 0 70714 0 0 0 60143 0 0 0 55562 0 0 0 55.0 240.15
2025-01-01T02:01:56.023806 113.279998779 0 61387 0 0 0 61080 0 0 0 49590 0 0 0 46082 0 0 55.0 240.75
2025-01-01T02:01:56.073280 113.32800293 0 0 69958 0 0 0 74872 0 0 0 63812 0 0 0 58691 0 55.0 241.35
2025-01-01T02:01:56.122509 113.375999451 0 0 0 61382 0 0 0 61091 0 0 0 49610 0 0 0 46065 55.0 241.95
2025-01-01T02:01:56.171744 113.424003601 66418 0 0 0 70712 0 0 0 60133 0 0 0 55566 0 0 0 55.0 242.475
2025-01-01T02:01:56.215159 113.472000122 0 61391 0 0 0 61082 0 0 0 49604 0 0 0 46095 0 0 55.0 243.075
2025-01-01T02:01:56.264653 113.519996643 0 0 69956 0 0 0 74864 0 0 0 63808 0 0 0 58688 0 55.0 243.675
2025-01-01T02:01:56.313870 113.568000793 0 0 0 61385 0 0 0 61079 0 0 0 49602 0 0 0 46055 55.0 244.275
2025-01-01T02:01:56.363075 113.615997314 66413 0 0 0 70713 0 0 0 60130 0 0 0 55567 0 0 0 55.0 244.875
2025-01-01T02:01:56.412294 113.664001465 0 61398 0 0 0 61084 0 0 0 49606 0 0 0 46095 0 0 55.0 245.4
2025-01-01T02:01:56.456016 113.711997986 0 0 69939 0 0 0 74845 0 0 0 63790 0 0 0 58668 0 55.0 246.0
