Time Start,Time End,Time Avg,Time Leap,Data Point,T0 Max,T0 Min,T0 Avg,T0 Std,T1 Max,T1 Min,T1 Avg,T1 Std,T2 Max,T2 Min,T2 Avg,T2 Std,T3 Max,T3 Min,T3 Avg,T3 Std
2025-01-02 10:41:47.708834,2025-01-02 10:46:48.192713,2025-01-02 10:44:18.431045,0:05:00.483879,314,181.892608643,178.86555481,180.29066773430253,0.6980966125276131,110.907546997,107.745140076,109.21229842359554,0.6991825944409497,61.8683357239,59.2501106262,60.36680940761943,0.527156440551013,45.8138313293,43.3154373169,44.51175662969872,0.49253984181029453
2025-01-02 10:46:49.150783,2025-01-02 10:51:49.636573,2025-01-02 10:49:19.874420,0:05:00.485790,314,180.584747314,178.488677979,179.50917179571337,0.511995779920365,109.858985901,107.576026917,108.53345613416563,0.5016940112254845,61.0924682617,59.0717849731,59.935131826217834,0.42664209450597756,45.1960945129,43.0833930969,44.10620095319586,0.42457770278134954
2025-01-02 10:51:50.594721,2025-01-02 10:56:34.762229,2025-01-02 10:26:42.413865,0:04:44.167508,297,180.807220459,178.707733154,179.5256750447138,0.5134111179319288,109.837623596,107.783958435,108.50938649288553,0.5368962067045884,61.0961723328,59.1787948608,59.90106958974142,0.48376154569417584,45.2218933105,43.2658882141,44.13224561286532,0.4870531692954104
2025-01-02 11:01:35.878483,2025-01-02 11:06:36.500793,2025-01-02 11:04:06.733427,0:05:00.622310,314,181.232040405,178.883453369,180.0047132164172,0.6316735817307404,110.291061401,107.823791504,109.04142836549363,0.6119753970016613,61.3815193176,59.3589668274,60.28243113475127,0.495821010269745,45.6561203003,43.392906189,44.48263411309363,0.5366221678392936
2025-01-02 11:06:37.455676,2025-01-02 11:11:37.939405,2025-01-02 11:09:08.176485,0:05:00.483729,314,181.136688232,178.185699463,179.70838461713376,0.6837847646187415,110.136779785,107.214111328,108.77371108911146,0.655624100758376,61.28282547,58.9336738586,60.12002742062611,0.521123511897698,45.4350700378,43.2279548645,44.3377820519086,0.5135216830109611
2025-01-02 11:11:38.896150,2025-01-02 11:16:39.383516,2025-01-02 11:14:09.617444,0:05:00.487366,314,180.690353394,177.575866699,178.9977422337739,0.8258027800206393,109.700927734,106.85874939,108.19051521445859,0.753829356141526,61.0540885925,58.7070236206,59.79202236491179,0.5622734382751544,45.235168457,42.9588241577,44.07673216169777,0.5232282728295367
2025-01-02 11:16:40.340583,2025-01-02 11:21:40.823426,2025-01-02 11:19:11.065064,0:05:00.482843,314,179.834106445,177.473632812,178.52265808686624,0.6570125677904282,109.082618713,106.814559937,107.8651316211433,0.6348287833602192,60.835193634,58.6903305054,59.64146893495159,0.5057468220893567,45.051990509,42.9675788879,43.976073963629624,0.4741613303335273
2025-01-02 11:21:41.786004,2025-01-02 11:26:42.267837,2025-01-02 11:24:12.506119,0:05:00.481833,314,179.599884033,177.178222656,178.26253417189807,0.6187848870550352,108.943992615,106.664993286,107.59220444018152,0.5934249245371104,60.6388473511,58.5161209106,59.45997283109586,0.4893867071790596,45.078918457,42.7864875793,43.828939632247135,0.4889718763926078
2025-01-02 11:26:43.232339,2025-01-02 11:31:43.715321,2025-01-02 11:29:13.949187,0:05:00.482982,314,179.453201294,176.976364136,178.0008169283694,0.6226839201925213,108.804702759,106.298683167,107.39488956424523,0.6010033476935597,60.5555915833,58.4851570129,59.32727336275828,0.4989508188517103,44.8734970093,42.7326774597,43.73507120654617,0.4873603594237851
2025-01-02 11:31:44.672582,2025-01-02 11:36:45.159442,2025-01-02 11:34:15.395645,0:05:00.486860,314,179.099945068,176.191482544,177.726680634121,0.6531856564195255,108.544326782,105.67124176,107.09815753038536,0.6198558511395135,60.353729248,58.0962715149,59.13854530965861,0.5140459130450489,44.7442207336,42.4623603821,43.604634436831844,0.5183525523151357
2025-01-02 11:36:46.116636,2025-01-02 11:41:46.601804,2025-01-02 11:39:16.838927,0:05:00.485168,314,178.513961792,175.59336853,176.89762309859555,0.6879659508297687,108.131752014,105.061378479,106.40712186487897,0.6372701438190838,60.0927658081,57.7470817566,58.75016191810573,0.494144674371548,44.6337051392,42.2549972534,43.326523373840764,0.5004886435441415
2025-01-02 11:41:47.559734,2025-01-02 11:46:48.043195,2025-01-02 11:44:18.284821,0:05:00.483461,314,178.347503662,176.097579956,177.12500388759236,0.5454692120913931,108.095497131,105.713821411,106.61951883888216,0.5630388228004547,60.2067337036,58.0010375977,58.8784964251688,0.49326950326215985,44.628578186,42.3833198547,43.39068723787962,0.5082062131808532
2025-01-02 11:46:49.007969,2025-01-02 11:51:49.487583,2025-01-02 11:49:19.725727,0:05:00.479614,314,178.658889771,176.330215454,177.53302483040449,0.5946299800521544,108.268577576,106.031616211,106.99712094835668,0.5801926242190482,60.2045898438,58.3546257019,59.11206614743185,0.4760362207746105,44.7436943054,42.5878677368,43.64644037234522,0.4846521216800058
2025-01-02 11:51:50.450808,2025-01-02 11:56:34.611281,2025-01-02 11:26:42.267837,0:04:44.160473,297,178.868682861,176.251144409,177.46647284407405,0.6773545823811983,108.19367981,105.632492065,106.8294410063367,0.6710418268991476,60.2274475098,57.9854125977,58.97822989518519,0.5496022057723957,44.7183036804,42.2855224609,43.44059406627475,0.5730205151476153
2025-01-02 14:01:36.495194,2025-01-02 14:06:37.068205,2025-01-02 14:04:07.305026,0:05:00.573011,314,181.985046387,178.244171143,180.3447667504586,0.7791271315548322,111.438865662,107.851829529,109.7940655848153,0.7295733084606203,62.1399154663,59.4027900696,60.80037641828853,0.5535241801236722,46.1270637512,42.9383735657,44.86485630691242,0.5899324917696696
2025-01-02 14:06:38.023575,2025-01-02 14:11:38.511791,2025-01-02 14:09:08.745187,0:05:00.488216,314,182.799255371,180.505767822,181.55737173478983,0.5833911528741992,112.182937622,109.980873108,110.9123975911847,0.5504861391788716,62.6924057007,60.6655807495,61.53465947679586,0.46770898212093326,46.5562019348,44.293006897,45.40160905631529,0.517332536528471
2025-01-02 14:11:39.473049,2025-01-02 14:16:39.952268,2025-01-02 14:14:10.192493,0:05:00.479219,314,183.141143799,179.418228149,181.6012335127293,0.8897202129588804,112.484901428,109.030090332,111.03025647790128,0.8128272403427953,62.8539848328,60.0910758972,61.603742332213066,0.6005713812950052,46.6083679199,43.7972717285,45.428528305831215,0.6055478328305478
2025-01-02 14:16:40.915862,2025-01-02 14:21:41.400630,2025-01-02 14:19:11.635174,0:05:00.484768,314,182.791244507,178.221328735,180.4193964672898,1.0465133306197185,111.977638245,107.944747925,109.9515080786242,0.9244775219642604,62.3779907227,59.5526504517,60.989946268171025,0.6391786139261766,46.1687088013,43.6116409302,44.97359249090892,0.6089680506425907
2025-01-02 14:21:42.358498,2025-01-02 14:26:42.844176,2025-01-02 14:24:13.079490,0:05:00.485678,314,181.128875732,176.944976807,178.92875569336627,0.9553351489843661,110.694503784,106.897781372,108.6564178466624,0.8531025519346157,61.5689506531,58.9189758301,60.16624036412388,0.6022557827591268,45.9137458801,43.1242294312,44.44452641724427,0.5929988851922681
2025-01-02 14:26:43.802152,2025-01-02 14:31:44.283103,2025-01-02 14:29:14.522374,0:05:00.480951,314,179.539825439,175.703567505,178.13368390322614,0.9109986256445762,109.369102478,105.836387634,107.98133390871656,0.8024008681875723,60.9813308716,58.4258956909,59.767081048078666,0.5830886876382546,45.2292404175,42.6344985962,44.07139491427421,0.5928421374030993
2025-01-02 14:31:45.245225,2025-01-02 14:36:45.727894,2025-01-02 14:34:15.970595,0:05:00.482669,314,179.198364258,173.816619873,176.41457157985352,1.3317677773478351,108.896011353,104.081619263,106.48146037692038,1.1371003146943444,60.5214614868,57.3448410034,58.93786255417421,0.747804819764164,44.8059463501,41.8901252747,43.46778169862739,0.6456846415376961
2025-01-02 14:36:46.690861,2025-01-02 14:41:47.175814,2025-01-02 14:39:17.411973,0:05:00.484953,314,176.782333374,173.060562134,174.74454391381846,0.9398361378948951,106.571876526,103.571304321,105.05133989663695,0.7671975457268222,59.240978241,56.9003601074,58.07575285358726,0.5379833721105852,44.0041389465,41.4868850708,42.849402798210505,0.5797297129820814
2025-01-02 14:41:48.132693,2025-01-02 14:46:48.615529,2025-01-02 14:44:18.857866,0:05:00.482836,314,175.384674072,171.968139648,173.80783260856688,0.8866488571775298,105.730880737,102.720092773,104.3344616738121,0.7127274392511745,58.6749076843,56.4066886902,57.673435174735985,0.516042738303403,43.8062133789,41.1351928711,42.58286361937293,0.6007195904683508
2025-01-02 14:46:49.577457,2025-01-02 14:51:50.062341,2025-01-02 14:49:20.297971,0:05:00.484884,314,174.537231445,170.428543091,172.98407623872612,0.9804158839533109,105.023513794,101.621871948,103.78938198697452,0.7929892975948345,58.4759216309,55.9589424133,57.388392588136306,0.5586076925737318,43.6338691711,40.6908798218,42.400273438468794,0.6636823373138946
2025-01-02 14:51:51.024808,2025-01-02 14:56:35.189968,2025-01-02 14:26:42.844176,0:04:44.165160,297,173.695236206,167.134521484,170.59409817781818,1.8815425890276845,104.413673401,98.818862915,101.79845518376835,1.558553851315479,58.0278244019,54.3340644836,56.22597842746296,0.9830983868668746,43.2464904785,39.3821411133,41.4053607645266,1.022802334440307
